package_path,original_path,size_bytes,sha256,modified_utc,category,paper_sections,run_id,status,redistributable,notes
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/STALE_ARTIFACT_RESOLUTION.md,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\STALE_ARTIFACT_RESOLUTION.md,1165,9c931d4cd0bb122ecb17bf3a12d48b2c0b4470ca1cba1a7b6fb2456190619733,2026-08-05T19:54:47.044552+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/archived_artifacts/superseded_CONTRADICTION_REPORT.txt,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\archived_artifacts\superseded_CONTRADICTION_REPORT.txt,1241,54a5706ad5fd889f88b8b68065c0921edeb1adbd47f84d4bae4751bb22b87f43,2026-08-05T19:16:02.873151+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/archived_artifacts/superseded_CONTRADICTION_REPORT_metadata.json,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\archived_artifacts\superseded_CONTRADICTION_REPORT_metadata.json,735,f7415ac17b5856b2aa40a73c7026e928a736b831d2433f261f890a98c55dcbc3,2026-08-05T19:54:47.042034+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/correction_audit_config.json,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\correction_audit_config.json,2110,d60de2aab2151c7fdbbd5fe63d38b3878da34c71ccc6d8359da6ec584d5bab08,2026-08-14T16:10:08.203714+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/correction_audit_manifest.json,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\correction_audit_manifest.json,29113,0b55e306cbd5677de96bc3cfbee612a137ec088f81f0882730aadea25863389e,2026-08-05T19:57:28.827071+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/correction_audit_utils.py,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\correction_audit_utils.py,12472,0653eac332c7b765e5a0247e7c940044aa1fca1a50bea91d5ff925edf2dbe99d,2026-08-14T16:10:08.183790+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/actual_singular_direction_removal.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\actual_singular_direction_removal.pdf,19312,c0eadc2f80a19dc7dbaa14ad621ec3e5507835970e42ee8da2ac961a42cbffc7,2026-08-05T19:57:04.820716+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/actual_singular_direction_removal.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\actual_singular_direction_removal.png,73191,542df583cde7ffa3cb20da8c2f1c186de3e7be89cbe316c24e55350709480d2f,2026-08-05T19:57:05.026763+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/actual_singular_direction_removal.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\actual_singular_direction_removal.svg,139435,43617624e1464781db2973c98fb6ecdcc8e7ed81ddac94a24019ce306a33db0b,2026-08-05T19:57:04.891300+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/coefficient_change_vs_rank_removed.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\coefficient_change_vs_rank_removed.png,75853,2ff791d6063023516fc51740f707c17a2eb24081e2642e0236487491a51d3740,2026-08-05T19:57:05.393000+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/coefficient_change_vs_rank_removed.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\coefficient_change_vs_rank_removed.svg,54501,7e8e2c08a774ac5dec3fd771a70291e18ffe5b55e62faacf9494d9c8fcd4f0b8,2026-08-05T19:57:05.316471+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/conditioning_vs_corrected_uncertainty.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\conditioning_vs_corrected_uncertainty.pdf,26201,bd9083afde38e2a5b74a6664d79d114dc198a2edc6350ef61ace102f8e69f733,2026-08-05T19:57:08.964997+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/conditioning_vs_corrected_uncertainty.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\conditioning_vs_corrected_uncertainty.png,123962,ef9545da86016289caaa79fb4c2eeeb661249eeb2ed68866e6d220ded82b30cb,2026-08-05T19:57:09.144332+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/conditioning_vs_corrected_uncertainty.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\conditioning_vs_corrected_uncertainty.svg,111830,dd8117b56e18f3755492eec523cf335f84353b75df24ef5cb4bbf1559339bac6,2026-08-05T19:57:09.052187+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/corrected_between_vs_within_variance.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\corrected_between_vs_within_variance.pdf,16202,b91558a360cbd2b72bb52fc457f67fde6fab606d320b2707a4970be8b8cbac2f,2026-08-05T19:57:06.052979+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/corrected_between_vs_within_variance.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\corrected_between_vs_within_variance.png,61416,938f6d2bb88f273ad376bf27a68edb3f8e059d04f3c4650a8b7e40fcc0b7fc44,2026-08-05T19:57:06.157369+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/corrected_between_vs_within_variance.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\corrected_between_vs_within_variance.svg,43227,ce2e2a3d60ceeb1de1c0387e7488ac9adcb39cddc26d7f8f45868b3712581111,2026-08-05T19:57:06.091892+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/corrected_coefficient_classification.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\corrected_coefficient_classification.pdf,20306,160273c2b097224658b53461bfdf0dfc951e250355930d6090f36c9042cebdcb,2026-08-05T19:57:08.520006+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/corrected_coefficient_classification.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\corrected_coefficient_classification.png,46533,5c8f8f42f66f51d09ae180caaf0fbfaa210c1512f8f2f9934c8bb1499547aa92,2026-08-05T19:57:08.636956+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/corrected_coefficient_classification.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\corrected_coefficient_classification.svg,53346,7a4309f873504ae71300543727501a941201f28a81922bebca82e42f855164bd,2026-08-05T19:57:08.566831+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/correction_figure_manifest.csv,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\correction_figure_manifest.csv,4781,88d41fcc83ceeb845f235bcedd2c868d15eb4b6d7f3d858dfc3186172747a0fd,2026-08-05T19:57:09.177722+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/d3d_coefficient_change_vs_rank_removed.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\d3d_coefficient_change_vs_rank_removed.pdf,16938,8f1755ae7c694b28de3ba166b676f1b55f48c2d8dc299fbbe370d02bc7b725c7,2026-08-05T19:57:05.264752+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/d3d_heterogeneity_interval_by_coefficient.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\d3d_heterogeneity_interval_by_coefficient.pdf,19324,98d53f28a131050a61a6cfe059d624086b860edb8615addfc5c7d3b4328aa1ab,2026-08-05T19:57:06.548631+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/d3d_multivariate_eigenvalue_uncertainty.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\d3d_multivariate_eigenvalue_uncertainty.pdf,19680,a7f9f01d2abc9950bb7d26cda1aec8b0c4998a762df64265fe2a226339e647c3,2026-08-05T19:57:07.698741+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/heterogeneity_interval_by_coefficient.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\heterogeneity_interval_by_coefficient.png,53614,7d6b63cd33dfedb0ab61c3a0ec251529592edb89176cbc275100d9b38d8128a4,2026-08-05T19:57:06.796140+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/heterogeneity_interval_by_coefficient.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\heterogeneity_interval_by_coefficient.svg,46401,cc8246d371ff4cdc1b4890cc5bed0bb1e3e4e5a5967227a51140b99a4bf21854,2026-08-05T19:57:06.659686+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/leave_one_out_heterogeneity.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\leave_one_out_heterogeneity.pdf,19436,966c349bed197f7da9b0dfa18b4bb2800f5d8c4c41bca5780a5385c6def22497,2026-08-05T19:57:07.153302+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/leave_one_out_heterogeneity.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\leave_one_out_heterogeneity.png,65161,b23cc8c26ddcd35ef5e27e9e8d9be184323988ccdd34c408dd190082ed885434,2026-08-05T19:57:07.417589+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/leave_one_out_heterogeneity.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\leave_one_out_heterogeneity.svg,51962,755fdc72df8de99271cabbf2645621333676d70884fe7c3b97956dd7c977e4bb,2026-08-05T19:57:07.270300+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/multivariate_eigenvalue_uncertainty.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\multivariate_eigenvalue_uncertainty.png,51583,f463bb233a32902a9ef331e4dfc4a0cac082d8f714323b6ba3fad889ee9f6214,2026-08-05T19:57:07.865483+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/multivariate_eigenvalue_uncertainty.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\multivariate_eigenvalue_uncertainty.svg,43072,08a9c06b5bc8c4242939f88d82864fc75cf37664c388ee08bb3bac2c046b0ac3,2026-08-05T19:57:07.748140+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/ridge_path_coefficient_stability.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\ridge_path_coefficient_stability.pdf,31311,e048d6702feb8fafcb6068b7448e76db8a23d2135819311be8ad755b9ccb76dc,2026-08-05T19:57:05.672694+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/ridge_path_coefficient_stability.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\ridge_path_coefficient_stability.png,113620,399e98e0bbd9a2c2fc94aa76e226198d1031c056a039fb1c374ff4bed760d89d,2026-08-05T19:57:05.818986+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/ridge_path_coefficient_stability.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\ridge_path_coefficient_stability.svg,201778,c3eff11d8347f465ba6057405014dba5192e4f105e89bb839a8e7ce7ae9ff95f,2026-08-05T19:57:05.736974+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/robust_multivariate_direction_loadings.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\robust_multivariate_direction_loadings.pdf,18008,f71dd978177876bfe10aa55fdc2863403e44d99e7c48ba73153778c84f804089,2026-08-05T19:57:08.117822+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/robust_multivariate_direction_loadings.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\robust_multivariate_direction_loadings.png,63777,996787337bfa791e1a589ba953ef2c10ac4782e55760de8f93881d022be9b1fb,2026-08-05T19:57:08.268324+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/figures/robust_multivariate_direction_loadings.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\figures\robust_multivariate_direction_loadings.svg,45928,7ec1430c7c219de10c0f7af053df9778fc302755de0119e183d48e9025dad524,2026-08-05T19:57:08.173506+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/coefficient_conditioning/Correction_audit/generate_correction_figures.py,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Coefficient_conditioning\Correction_audit\generate_correction_figures.py,13189,3361f46cf4fc8a3931ec65bf852a75507a89f7098eb27418b6aa2fe04d668975,2026-08-14T16:10:08.175830+00:00,qdesc,Supplement S7.7; Figure S1,D3D-SIR-62-COEFFICIENT-CONDITIONING-V1,CANONICAL_WITH_SUPERSEDED_ORIGINAL,yes,Coefficient conditioning and identifiability. The ORIGINAL audit is retained here because the manuscript documents its correction; Correction_audit/ is the canonical verdict. See the directory README.
