dependency_group_id,linear_context,aggregate_coordinate,component_coordinates,n_members,exact_relation,evidence_class,all_members_admissible,n_inadmissible_members,inadmissible_members,status,vacuous_reason
DEP_PROD_ece26,"PROD(pinj_i,ece26)","PROD(pinj,ece26)","PROD(pinj_15l,ece26)|PROD(pinj_15r,ece26)|PROD(pinj_21l,ece26)|PROD(pinj_21r,ece26)|PROD(pinj_30l,ece26)|PROD(pinj_30r,ece26)|PROD(pinj_33l,ece26)|PROD(pinj_33r,ece26)",9,"PROD(pinj,ece26) = sum_i PROD(pinj_i,ece26)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece26)|PROD(pinj_21l,ece26)|PROD(pinj_21r,ece26)|PROD(pinj_33l,ece26)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece27,"PROD(pinj_i,ece27)","PROD(pinj,ece27)","PROD(pinj_15l,ece27)|PROD(pinj_15r,ece27)|PROD(pinj_21l,ece27)|PROD(pinj_21r,ece27)|PROD(pinj_30l,ece27)|PROD(pinj_30r,ece27)|PROD(pinj_33l,ece27)|PROD(pinj_33r,ece27)",9,"PROD(pinj,ece27) = sum_i PROD(pinj_i,ece27)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece27)|PROD(pinj_21l,ece27)|PROD(pinj_21r,ece27)|PROD(pinj_33l,ece27)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece28,"PROD(pinj_i,ece28)","PROD(pinj,ece28)","PROD(pinj_15l,ece28)|PROD(pinj_15r,ece28)|PROD(pinj_21l,ece28)|PROD(pinj_21r,ece28)|PROD(pinj_30l,ece28)|PROD(pinj_30r,ece28)|PROD(pinj_33l,ece28)|PROD(pinj_33r,ece28)",9,"PROD(pinj,ece28) = sum_i PROD(pinj_i,ece28)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece28)|PROD(pinj_21l,ece28)|PROD(pinj_21r,ece28)|PROD(pinj_33l,ece28)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece29,"PROD(pinj_i,ece29)","PROD(pinj,ece29)","PROD(pinj_15l,ece29)|PROD(pinj_15r,ece29)|PROD(pinj_21l,ece29)|PROD(pinj_21r,ece29)|PROD(pinj_30l,ece29)|PROD(pinj_30r,ece29)|PROD(pinj_33l,ece29)|PROD(pinj_33r,ece29)",9,"PROD(pinj,ece29) = sum_i PROD(pinj_i,ece29)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece29)|PROD(pinj_21l,ece29)|PROD(pinj_21r,ece29)|PROD(pinj_33l,ece29)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece30,"PROD(pinj_i,ece30)","PROD(pinj,ece30)","PROD(pinj_15l,ece30)|PROD(pinj_15r,ece30)|PROD(pinj_21l,ece30)|PROD(pinj_21r,ece30)|PROD(pinj_30l,ece30)|PROD(pinj_30r,ece30)|PROD(pinj_33l,ece30)|PROD(pinj_33r,ece30)",9,"PROD(pinj,ece30) = sum_i PROD(pinj_i,ece30)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece30)|PROD(pinj_21l,ece30)|PROD(pinj_21r,ece30)|PROD(pinj_33l,ece30)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece31,"PROD(pinj_i,ece31)","PROD(pinj,ece31)","PROD(pinj_15l,ece31)|PROD(pinj_15r,ece31)|PROD(pinj_21l,ece31)|PROD(pinj_21r,ece31)|PROD(pinj_30l,ece31)|PROD(pinj_30r,ece31)|PROD(pinj_33l,ece31)|PROD(pinj_33r,ece31)",9,"PROD(pinj,ece31) = sum_i PROD(pinj_i,ece31)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece31)|PROD(pinj_21l,ece31)|PROD(pinj_21r,ece31)|PROD(pinj_33l,ece31)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece32,"PROD(pinj_i,ece32)","PROD(pinj,ece32)","PROD(pinj_15l,ece32)|PROD(pinj_15r,ece32)|PROD(pinj_21l,ece32)|PROD(pinj_21r,ece32)|PROD(pinj_30l,ece32)|PROD(pinj_30r,ece32)|PROD(pinj_33l,ece32)|PROD(pinj_33r,ece32)",9,"PROD(pinj,ece32) = sum_i PROD(pinj_i,ece32)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece32)|PROD(pinj_21l,ece32)|PROD(pinj_21r,ece32)|PROD(pinj_33l,ece32)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece33,"PROD(pinj_i,ece33)","PROD(pinj,ece33)","PROD(pinj_15l,ece33)|PROD(pinj_15r,ece33)|PROD(pinj_21l,ece33)|PROD(pinj_21r,ece33)|PROD(pinj_30l,ece33)|PROD(pinj_30r,ece33)|PROD(pinj_33l,ece33)|PROD(pinj_33r,ece33)",9,"PROD(pinj,ece33) = sum_i PROD(pinj_i,ece33)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece33)|PROD(pinj_21l,ece33)|PROD(pinj_21r,ece33)|PROD(pinj_33l,ece33)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece34,"PROD(pinj_i,ece34)","PROD(pinj,ece34)","PROD(pinj_15l,ece34)|PROD(pinj_15r,ece34)|PROD(pinj_21l,ece34)|PROD(pinj_21r,ece34)|PROD(pinj_30l,ece34)|PROD(pinj_30r,ece34)|PROD(pinj_33l,ece34)|PROD(pinj_33r,ece34)",9,"PROD(pinj,ece34) = sum_i PROD(pinj_i,ece34)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece34)|PROD(pinj_21l,ece34)|PROD(pinj_21r,ece34)|PROD(pinj_33l,ece34)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece35,"PROD(pinj_i,ece35)","PROD(pinj,ece35)","PROD(pinj_15l,ece35)|PROD(pinj_15r,ece35)|PROD(pinj_21l,ece35)|PROD(pinj_21r,ece35)|PROD(pinj_30l,ece35)|PROD(pinj_30r,ece35)|PROD(pinj_33l,ece35)|PROD(pinj_33r,ece35)",9,"PROD(pinj,ece35) = sum_i PROD(pinj_i,ece35)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece35)|PROD(pinj_21l,ece35)|PROD(pinj_21r,ece35)|PROD(pinj_33l,ece35)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece36,"PROD(pinj_i,ece36)","PROD(pinj,ece36)","PROD(pinj_15l,ece36)|PROD(pinj_15r,ece36)|PROD(pinj_21l,ece36)|PROD(pinj_21r,ece36)|PROD(pinj_30l,ece36)|PROD(pinj_30r,ece36)|PROD(pinj_33l,ece36)|PROD(pinj_33r,ece36)",9,"PROD(pinj,ece36) = sum_i PROD(pinj_i,ece36)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece36)|PROD(pinj_21l,ece36)|PROD(pinj_21r,ece36)|PROD(pinj_33l,ece36)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece37,"PROD(pinj_i,ece37)","PROD(pinj,ece37)","PROD(pinj_15l,ece37)|PROD(pinj_15r,ece37)|PROD(pinj_21l,ece37)|PROD(pinj_21r,ece37)|PROD(pinj_30l,ece37)|PROD(pinj_30r,ece37)|PROD(pinj_33l,ece37)|PROD(pinj_33r,ece37)",9,"PROD(pinj,ece37) = sum_i PROD(pinj_i,ece37)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece37)|PROD(pinj_21l,ece37)|PROD(pinj_21r,ece37)|PROD(pinj_33l,ece37)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece38,"PROD(pinj_i,ece38)","PROD(pinj,ece38)","PROD(pinj_15l,ece38)|PROD(pinj_15r,ece38)|PROD(pinj_21l,ece38)|PROD(pinj_21r,ece38)|PROD(pinj_30l,ece38)|PROD(pinj_30r,ece38)|PROD(pinj_33l,ece38)|PROD(pinj_33r,ece38)",9,"PROD(pinj,ece38) = sum_i PROD(pinj_i,ece38)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece38)|PROD(pinj_21l,ece38)|PROD(pinj_21r,ece38)|PROD(pinj_33l,ece38)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece39,"PROD(pinj_i,ece39)","PROD(pinj,ece39)","PROD(pinj_15l,ece39)|PROD(pinj_15r,ece39)|PROD(pinj_21l,ece39)|PROD(pinj_21r,ece39)|PROD(pinj_30l,ece39)|PROD(pinj_30r,ece39)|PROD(pinj_33l,ece39)|PROD(pinj_33r,ece39)",9,"PROD(pinj,ece39) = sum_i PROD(pinj_i,ece39)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece39)|PROD(pinj_21l,ece39)|PROD(pinj_21r,ece39)|PROD(pinj_33l,ece39)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece40,"PROD(pinj_i,ece40)","PROD(pinj,ece40)","PROD(pinj_15l,ece40)|PROD(pinj_15r,ece40)|PROD(pinj_21l,ece40)|PROD(pinj_21r,ece40)|PROD(pinj_30l,ece40)|PROD(pinj_30r,ece40)|PROD(pinj_33l,ece40)|PROD(pinj_33r,ece40)",9,"PROD(pinj,ece40) = sum_i PROD(pinj_i,ece40)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece40)|PROD(pinj_21l,ece40)|PROD(pinj_21r,ece40)|PROD(pinj_33l,ece40)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqrott3,"PROD(pinj_i,cerqrott3)","PROD(pinj,cerqrott3)","PROD(pinj_15l,cerqrott3)|PROD(pinj_15r,cerqrott3)|PROD(pinj_21l,cerqrott3)|PROD(pinj_21r,cerqrott3)|PROD(pinj_30l,cerqrott3)|PROD(pinj_30r,cerqrott3)|PROD(pinj_33l,cerqrott3)|PROD(pinj_33r,cerqrott3)",9,"PROD(pinj,cerqrott3) = sum_i PROD(pinj_i,cerqrott3)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqrott3)|PROD(pinj_21l,cerqrott3)|PROD(pinj_21r,cerqrott3)|PROD(pinj_33l,cerqrott3)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqrott6,"PROD(pinj_i,cerqrott6)","PROD(pinj,cerqrott6)","PROD(pinj_15l,cerqrott6)|PROD(pinj_15r,cerqrott6)|PROD(pinj_21l,cerqrott6)|PROD(pinj_21r,cerqrott6)|PROD(pinj_30l,cerqrott6)|PROD(pinj_30r,cerqrott6)|PROD(pinj_33l,cerqrott6)|PROD(pinj_33r,cerqrott6)",9,"PROD(pinj,cerqrott6) = sum_i PROD(pinj_i,cerqrott6)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqrott6)|PROD(pinj_21l,cerqrott6)|PROD(pinj_21r,cerqrott6)|PROD(pinj_33l,cerqrott6)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqrott8,"PROD(pinj_i,cerqrott8)","PROD(pinj,cerqrott8)","PROD(pinj_15l,cerqrott8)|PROD(pinj_15r,cerqrott8)|PROD(pinj_21l,cerqrott8)|PROD(pinj_21r,cerqrott8)|PROD(pinj_30l,cerqrott8)|PROD(pinj_30r,cerqrott8)|PROD(pinj_33l,cerqrott8)|PROD(pinj_33r,cerqrott8)",9,"PROD(pinj,cerqrott8) = sum_i PROD(pinj_i,cerqrott8)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqrott8)|PROD(pinj_21l,cerqrott8)|PROD(pinj_21r,cerqrott8)|PROD(pinj_33l,cerqrott8)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqrott10,"PROD(pinj_i,cerqrott10)","PROD(pinj,cerqrott10)","PROD(pinj_15l,cerqrott10)|PROD(pinj_15r,cerqrott10)|PROD(pinj_21l,cerqrott10)|PROD(pinj_21r,cerqrott10)|PROD(pinj_30l,cerqrott10)|PROD(pinj_30r,cerqrott10)|PROD(pinj_33l,cerqrott10)|PROD(pinj_33r,cerqrott10)",9,"PROD(pinj,cerqrott10) = sum_i PROD(pinj_i,cerqrott10)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqrott10)|PROD(pinj_21l,cerqrott10)|PROD(pinj_21r,cerqrott10)|PROD(pinj_33l,cerqrott10)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqrott11,"PROD(pinj_i,cerqrott11)","PROD(pinj,cerqrott11)","PROD(pinj_15l,cerqrott11)|PROD(pinj_15r,cerqrott11)|PROD(pinj_21l,cerqrott11)|PROD(pinj_21r,cerqrott11)|PROD(pinj_30l,cerqrott11)|PROD(pinj_30r,cerqrott11)|PROD(pinj_33l,cerqrott11)|PROD(pinj_33r,cerqrott11)",9,"PROD(pinj,cerqrott11) = sum_i PROD(pinj_i,cerqrott11)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqrott11)|PROD(pinj_21l,cerqrott11)|PROD(pinj_21r,cerqrott11)|PROD(pinj_33l,cerqrott11)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqrott12,"PROD(pinj_i,cerqrott12)","PROD(pinj,cerqrott12)","PROD(pinj_15l,cerqrott12)|PROD(pinj_15r,cerqrott12)|PROD(pinj_21l,cerqrott12)|PROD(pinj_21r,cerqrott12)|PROD(pinj_30l,cerqrott12)|PROD(pinj_30r,cerqrott12)|PROD(pinj_33l,cerqrott12)|PROD(pinj_33r,cerqrott12)",9,"PROD(pinj,cerqrott12) = sum_i PROD(pinj_i,cerqrott12)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqrott12)|PROD(pinj_21l,cerqrott12)|PROD(pinj_21r,cerqrott12)|PROD(pinj_33l,cerqrott12)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqrott13,"PROD(pinj_i,cerqrott13)","PROD(pinj,cerqrott13)","PROD(pinj_15l,cerqrott13)|PROD(pinj_15r,cerqrott13)|PROD(pinj_21l,cerqrott13)|PROD(pinj_21r,cerqrott13)|PROD(pinj_30l,cerqrott13)|PROD(pinj_30r,cerqrott13)|PROD(pinj_33l,cerqrott13)|PROD(pinj_33r,cerqrott13)",9,"PROD(pinj,cerqrott13) = sum_i PROD(pinj_i,cerqrott13)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqrott13)|PROD(pinj_21l,cerqrott13)|PROD(pinj_21r,cerqrott13)|PROD(pinj_33l,cerqrott13)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqtit3,"PROD(pinj_i,cerqtit3)","PROD(pinj,cerqtit3)","PROD(pinj_15l,cerqtit3)|PROD(pinj_15r,cerqtit3)|PROD(pinj_21l,cerqtit3)|PROD(pinj_21r,cerqtit3)|PROD(pinj_30l,cerqtit3)|PROD(pinj_30r,cerqtit3)|PROD(pinj_33l,cerqtit3)|PROD(pinj_33r,cerqtit3)",9,"PROD(pinj,cerqtit3) = sum_i PROD(pinj_i,cerqtit3)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqtit3)|PROD(pinj_21l,cerqtit3)|PROD(pinj_21r,cerqtit3)|PROD(pinj_33l,cerqtit3)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqtit6,"PROD(pinj_i,cerqtit6)","PROD(pinj,cerqtit6)","PROD(pinj_15l,cerqtit6)|PROD(pinj_15r,cerqtit6)|PROD(pinj_21l,cerqtit6)|PROD(pinj_21r,cerqtit6)|PROD(pinj_30l,cerqtit6)|PROD(pinj_30r,cerqtit6)|PROD(pinj_33l,cerqtit6)|PROD(pinj_33r,cerqtit6)",9,"PROD(pinj,cerqtit6) = sum_i PROD(pinj_i,cerqtit6)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqtit6)|PROD(pinj_21l,cerqtit6)|PROD(pinj_21r,cerqtit6)|PROD(pinj_33l,cerqtit6)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqtit8,"PROD(pinj_i,cerqtit8)","PROD(pinj,cerqtit8)","PROD(pinj_15l,cerqtit8)|PROD(pinj_15r,cerqtit8)|PROD(pinj_21l,cerqtit8)|PROD(pinj_21r,cerqtit8)|PROD(pinj_30l,cerqtit8)|PROD(pinj_30r,cerqtit8)|PROD(pinj_33l,cerqtit8)|PROD(pinj_33r,cerqtit8)",9,"PROD(pinj,cerqtit8) = sum_i PROD(pinj_i,cerqtit8)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqtit8)|PROD(pinj_21l,cerqtit8)|PROD(pinj_21r,cerqtit8)|PROD(pinj_33l,cerqtit8)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqtit10,"PROD(pinj_i,cerqtit10)","PROD(pinj,cerqtit10)","PROD(pinj_15l,cerqtit10)|PROD(pinj_15r,cerqtit10)|PROD(pinj_21l,cerqtit10)|PROD(pinj_21r,cerqtit10)|PROD(pinj_30l,cerqtit10)|PROD(pinj_30r,cerqtit10)|PROD(pinj_33l,cerqtit10)|PROD(pinj_33r,cerqtit10)",9,"PROD(pinj,cerqtit10) = sum_i PROD(pinj_i,cerqtit10)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqtit10)|PROD(pinj_21l,cerqtit10)|PROD(pinj_21r,cerqtit10)|PROD(pinj_33l,cerqtit10)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqtit11,"PROD(pinj_i,cerqtit11)","PROD(pinj,cerqtit11)","PROD(pinj_15l,cerqtit11)|PROD(pinj_15r,cerqtit11)|PROD(pinj_21l,cerqtit11)|PROD(pinj_21r,cerqtit11)|PROD(pinj_30l,cerqtit11)|PROD(pinj_30r,cerqtit11)|PROD(pinj_33l,cerqtit11)|PROD(pinj_33r,cerqtit11)",9,"PROD(pinj,cerqtit11) = sum_i PROD(pinj_i,cerqtit11)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqtit11)|PROD(pinj_21l,cerqtit11)|PROD(pinj_21r,cerqtit11)|PROD(pinj_33l,cerqtit11)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqtit12,"PROD(pinj_i,cerqtit12)","PROD(pinj,cerqtit12)","PROD(pinj_15l,cerqtit12)|PROD(pinj_15r,cerqtit12)|PROD(pinj_21l,cerqtit12)|PROD(pinj_21r,cerqtit12)|PROD(pinj_30l,cerqtit12)|PROD(pinj_30r,cerqtit12)|PROD(pinj_33l,cerqtit12)|PROD(pinj_33r,cerqtit12)",9,"PROD(pinj,cerqtit12) = sum_i PROD(pinj_i,cerqtit12)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqtit12)|PROD(pinj_21l,cerqtit12)|PROD(pinj_21r,cerqtit12)|PROD(pinj_33l,cerqtit12)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_cerqtit13,"PROD(pinj_i,cerqtit13)","PROD(pinj,cerqtit13)","PROD(pinj_15l,cerqtit13)|PROD(pinj_15r,cerqtit13)|PROD(pinj_21l,cerqtit13)|PROD(pinj_21r,cerqtit13)|PROD(pinj_30l,cerqtit13)|PROD(pinj_30r,cerqtit13)|PROD(pinj_33l,cerqtit13)|PROD(pinj_33r,cerqtit13)",9,"PROD(pinj,cerqtit13) = sum_i PROD(pinj_i,cerqtit13)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,cerqtit13)|PROD(pinj_21l,cerqtit13)|PROD(pinj_21r,cerqtit13)|PROD(pinj_33l,cerqtit13)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_bt,"RATIO(pinj_i,bt)","RATIO(pinj,bt)","RATIO(pinj_15l,bt)|RATIO(pinj_15r,bt)|RATIO(pinj_21l,bt)|RATIO(pinj_21r,bt)|RATIO(pinj_30l,bt)|RATIO(pinj_30r,bt)|RATIO(pinj_33l,bt)|RATIO(pinj_33r,bt)",9,"RATIO(pinj,bt) = sum_i RATIO(pinj_i,bt)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,bt)|RATIO(pinj_21l,bt)|RATIO(pinj_21r,bt)|RATIO(pinj_33l,bt)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ip,"RATIO(pinj_i,ip)","RATIO(pinj,ip)","RATIO(pinj_15l,ip)|RATIO(pinj_15r,ip)|RATIO(pinj_21l,ip)|RATIO(pinj_21r,ip)|RATIO(pinj_30l,ip)|RATIO(pinj_30r,ip)|RATIO(pinj_33l,ip)|RATIO(pinj_33r,ip)",9,"RATIO(pinj,ip) = sum_i RATIO(pinj_i,ip)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ip)|RATIO(pinj_21l,ip)|RATIO(pinj_21r,ip)|RATIO(pinj_33l,ip)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_prmtan_neped,"RATIO(pinj_i,prmtan_neped)","RATIO(pinj,prmtan_neped)","RATIO(pinj_15l,prmtan_neped)|RATIO(pinj_15r,prmtan_neped)|RATIO(pinj_21l,prmtan_neped)|RATIO(pinj_21r,prmtan_neped)|RATIO(pinj_30l,prmtan_neped)|RATIO(pinj_30r,prmtan_neped)|RATIO(pinj_33l,prmtan_neped)|RATIO(pinj_33r,prmtan_neped)",9,"RATIO(pinj,prmtan_neped) = sum_i RATIO(pinj_i,prmtan_neped)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,prmtan_neped)|RATIO(pinj_21l,prmtan_neped)|RATIO(pinj_21r,prmtan_neped)|RATIO(pinj_33l,prmtan_neped)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_prmtan_teped,"RATIO(pinj_i,prmtan_teped)","RATIO(pinj,prmtan_teped)","RATIO(pinj_15l,prmtan_teped)|RATIO(pinj_15r,prmtan_teped)|RATIO(pinj_21l,prmtan_teped)|RATIO(pinj_21r,prmtan_teped)|RATIO(pinj_30l,prmtan_teped)|RATIO(pinj_30r,prmtan_teped)|RATIO(pinj_33l,prmtan_teped)|RATIO(pinj_33r,prmtan_teped)",9,"RATIO(pinj,prmtan_teped) = sum_i RATIO(pinj_i,prmtan_teped)",LOCAL_DOCUMENTED,False,9,"RATIO(pinj,prmtan_teped)|RATIO(pinj_15l,prmtan_teped)|RATIO(pinj_15r,prmtan_teped)|RATIO(pinj_21l,prmtan_teped)|RATIO(pinj_21r,prmtan_teped)|RATIO(pinj_30l,prmtan_teped)|RATIO(pinj_30r,prmtan_teped)|RATIO(pinj_33l,prmtan_teped)|RATIO(pinj_33r,prmtan_teped)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_fs04,"RATIO(pinj_i,fs04)","RATIO(pinj,fs04)","RATIO(pinj_15l,fs04)|RATIO(pinj_15r,fs04)|RATIO(pinj_21l,fs04)|RATIO(pinj_21r,fs04)|RATIO(pinj_30l,fs04)|RATIO(pinj_30r,fs04)|RATIO(pinj_33l,fs04)|RATIO(pinj_33r,fs04)",9,"RATIO(pinj,fs04) = sum_i RATIO(pinj_i,fs04)",LOCAL_DOCUMENTED,False,9,"RATIO(pinj,fs04)|RATIO(pinj_15l,fs04)|RATIO(pinj_15r,fs04)|RATIO(pinj_21l,fs04)|RATIO(pinj_21r,fs04)|RATIO(pinj_30l,fs04)|RATIO(pinj_30r,fs04)|RATIO(pinj_33l,fs04)|RATIO(pinj_33r,fs04)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_fs03da,"RATIO(pinj_i,fs03da)","RATIO(pinj,fs03da)","RATIO(pinj_15l,fs03da)|RATIO(pinj_15r,fs03da)|RATIO(pinj_21l,fs03da)|RATIO(pinj_21r,fs03da)|RATIO(pinj_30l,fs03da)|RATIO(pinj_30r,fs03da)|RATIO(pinj_33l,fs03da)|RATIO(pinj_33r,fs03da)",9,"RATIO(pinj,fs03da) = sum_i RATIO(pinj_i,fs03da)",LOCAL_DOCUMENTED,False,9,"RATIO(pinj,fs03da)|RATIO(pinj_15l,fs03da)|RATIO(pinj_15r,fs03da)|RATIO(pinj_21l,fs03da)|RATIO(pinj_21r,fs03da)|RATIO(pinj_30l,fs03da)|RATIO(pinj_30r,fs03da)|RATIO(pinj_33l,fs03da)|RATIO(pinj_33r,fs03da)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_fs04da,"RATIO(pinj_i,fs04da)","RATIO(pinj,fs04da)","RATIO(pinj_15l,fs04da)|RATIO(pinj_15r,fs04da)|RATIO(pinj_21l,fs04da)|RATIO(pinj_21r,fs04da)|RATIO(pinj_30l,fs04da)|RATIO(pinj_30r,fs04da)|RATIO(pinj_33l,fs04da)|RATIO(pinj_33r,fs04da)",9,"RATIO(pinj,fs04da) = sum_i RATIO(pinj_i,fs04da)",LOCAL_DOCUMENTED,False,9,"RATIO(pinj,fs04da)|RATIO(pinj_15l,fs04da)|RATIO(pinj_15r,fs04da)|RATIO(pinj_21l,fs04da)|RATIO(pinj_21r,fs04da)|RATIO(pinj_30l,fs04da)|RATIO(pinj_30r,fs04da)|RATIO(pinj_33l,fs04da)|RATIO(pinj_33r,fs04da)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
