realization_index,shot,lambda_relative,feature,display_name,coefficient,canonical_coefficient,shrinkage_ratio
11,165017,1.0,r[q95]/r[kappa],q95 / kappa,-0.00607284594129184,-0.0213625304399808,0.2842755898395948
11,165017,1.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.10753660045702576,0.7475852638852558,0.1438452650847478
11,165017,1.0,d[kappa]/d[betan],D_betaN kappa,-0.05972291407644762,-0.4461936402557333,0.1338497654117566
11,165017,1.0,d[betan]/d[t],dot beta_N,0.1137219721682503,0.534995301748658,0.21256630066945362
11,165017,1.0,d[li]/d[betan],D_betaN l_i,-0.07514070840981389,-0.0043354420712134,17.331729308237204
12,165022,0.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.5159535649331606,0.5159535649331588,1.0000000000000036
12,165022,0.0,d[kappa]/d[t],dot kappa,0.45959038422724924,0.4595903842272494,0.9999999999999997
12,165022,0.0,r[q95]/r[kappa],q95 / kappa,-0.04477815752504372,-0.044778157525042,1.0000000000000384
12,165022,0.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.4152224636505502,0.4152224636505492,1.0000000000000024
12,165022,0.0,d[kappa]/d[betan],D_betaN kappa,-0.2291582960575804,-0.2291582960575817,0.9999999999999943
12,165022,0.0,d[betan]/d[t],dot beta_N,0.4601196285498668,0.4601196285498679,0.9999999999999977
12,165022,0.0,d[li]/d[betan],D_betaN l_i,0.034072135965997556,0.034072135965997,1.0000000000000162
12,165022,1e-06,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.515915933926216,0.5159535649331588,0.9999270651285302
12,165022,1e-06,d[kappa]/d[t],dot kappa,0.45955070375364826,0.4595903842272494,0.9999136612188528
12,165022,1e-06,r[q95]/r[kappa],q95 / kappa,-0.04477387230380849,-0.044778157525042,0.9999043010818139
12,165022,1e-06,d[pcdiamag3]/d[betan],D_betaN W_dia,0.41524102248232686,0.4152224636505492,1.0000446961169067
12,165022,1e-06,d[kappa]/d[betan],D_betaN kappa,-0.22913357636100198,-0.2291582960575817,0.9998921282929529
12,165022,1e-06,d[betan]/d[t],dot beta_N,0.4601583007570899,0.4601196285498679,1.0000840481579625
12,165022,1e-06,d[li]/d[betan],D_betaN l_i,0.03406386742077375,0.034072135965997,0.999757322369472
12,165022,1e-05,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.5155789120099784,0.5159535649331588,0.9992738630980699
12,165022,1e-05,d[kappa]/d[t],dot kappa,0.45919498653691987,0.4595903842272494,0.9991396737096788
12,165022,1e-05,r[q95]/r[kappa],q95 / kappa,-0.04473545454388553,-0.044778157525042,0.9990463434960987
12,165022,1e-05,d[pcdiamag3]/d[betan],D_betaN W_dia,0.41540712283354636,0.4152224636505492,1.0004447234896052
12,165022,1e-05,d[kappa]/d[betan],D_betaN kappa,-0.22891170331258237,-0.2291582960575817,0.9989239196256837
12,165022,1e-05,d[betan]/d[t],dot beta_N,0.4605046778018118,0.4601196285498679,1.0008368459592942
12,165022,1e-05,d[li]/d[betan],D_betaN l_i,0.03398957614474005,0.034072135965997,0.9975769109004687
12,165022,0.0001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.5123650592275484,0.5159535649331588,0.9930449056862796
12,165022,0.0001,d[kappa]/d[t],dot kappa,0.45577123643341194,0.4595903842272494,0.9916901050916047
12,165022,0.0001,r[q95]/r[kappa],q95 / kappa,-0.04436537632428335,-0.044778157525042,0.9907816394516052
12,165022,0.0001,d[pcdiamag3]/d[betan],D_betaN W_dia,0.41698046907921843,0.4152224636505492,1.0042338880541606
12,165022,0.0001,d[kappa]/d[betan],D_betaN kappa,-0.22675100892424024,-0.2291582960575817,0.989495090621827
12,165022,0.0001,d[betan]/d[t],dot beta_N,0.46380995189536695,0.4601196285498679,1.008020356265021
12,165022,0.0001,d[li]/d[betan],D_betaN l_i,0.03325862556278029,0.034072135965997,0.976123880110464
12,165022,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.490677032554667,0.5159535649331588,0.9510100635087843
12,165022,0.001,d[kappa]/d[t],dot kappa,0.43082746555292667,0.4595903842272494,0.9374161869755295
12,165022,0.001,r[q95]/r[kappa],q95 / kappa,-0.041617973050169225,-0.044778157525042,0.9294257591303202
12,165022,0.001,d[pcdiamag3]/d[betan],D_betaN W_dia,0.4268642697778192,0.4152224636505492,1.0280375151790144
12,165022,0.001,d[kappa]/d[betan],D_betaN kappa,-0.20961158965970123,-0.2291582960575817,0.9147021655590907
12,165022,0.001,d[betan]/d[t],dot beta_N,0.48590016083230214,0.4601196285498679,1.0560300641024276
12,165022,0.001,d[li]/d[betan],D_betaN l_i,0.02681588606138944,0.034072135965997,0.7870327263354112
12,165022,0.01,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.4436321203687301,0.5159535649331588,0.8598295476962198
12,165022,0.01,d[kappa]/d[t],dot kappa,0.3615082051283202,0.4595903842272494,0.7865878345913534
12,165022,0.01,r[q95]/r[kappa],q95 / kappa,-0.031026342099815755,-0.044778157525042,0.6928901012165228
12,165022,0.01,d[pcdiamag3]/d[betan],D_betaN W_dia,0.4315882074345885,0.4152224636505492,1.039414398826487
12,165022,0.01,d[kappa]/d[betan],D_betaN kappa,-0.15668118634851166,-0.2291582960575817,0.6837246961774477
12,165022,0.01,d[betan]/d[t],dot beta_N,0.5039273427143934,0.4601196285498679,1.0952094008738376
12,165022,0.01,d[li]/d[betan],D_betaN l_i,-0.014217718122018459,0.034072135965997,-0.41728285353778016
12,165022,0.1,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.339226820805445,0.5159535649331588,0.6574754858984091
12,165022,0.1,d[kappa]/d[t],dot kappa,0.21448176090273394,0.4595903842272494,0.46668026195404716
12,165022,0.1,r[q95]/r[kappa],q95 / kappa,-0.0031202032918849197,-0.044778157525042,0.06968136842477181
12,165022,0.1,d[pcdiamag3]/d[betan],D_betaN W_dia,0.32791648621401287,0.4152224636505492,0.7897368637790922
12,165022,0.1,d[kappa]/d[betan],D_betaN kappa,-0.11584169211957965,-0.2291582960575817,0.5055094845463136
12,165022,0.1,d[betan]/d[t],dot beta_N,0.3595353750731115,0.4601196285498679,0.781395430154193
12,165022,0.1,d[li]/d[betan],D_betaN l_i,-0.11730636803026655,0.034072135965997,-3.4428827164617704
12,165022,1.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.13151337135159802,0.5159535649331588,0.2548938127186609
12,165022,1.0,d[kappa]/d[t],dot kappa,0.025920503171594646,0.4595903842272494,0.056399141629512366
12,165022,1.0,r[q95]/r[kappa],q95 / kappa,-0.005756323838086935,-0.044778157525042,0.1285520476108856
12,165022,1.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.08373803155888498,0.4152224636505492,0.20167028253403657
12,165022,1.0,d[kappa]/d[betan],D_betaN kappa,-0.07309513660547545,-0.2291582960575817,0.3189722469707511
12,165022,1.0,d[betan]/d[t],dot beta_N,0.1254271428616336,0.4601196285498679,0.27259680978387074
12,165022,1.0,d[li]/d[betan],D_betaN l_i,-0.08147968494546041,0.034072135965997,-2.391387643756023
13,165026,0.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.147629520872896,0.147629520872896,1.0
13,165026,0.0,d[kappa]/d[t],dot kappa,0.258682327212269,0.258682327212267,1.0000000000000078
13,165026,0.0,r[q95]/r[kappa],q95 / kappa,-0.011367991523244848,-0.0113679915232459,0.9999999999999074
13,165026,0.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5654543861518829,0.5654543861518834,0.9999999999999992
13,165026,0.0,d[kappa]/d[betan],D_betaN kappa,-0.24177323104994258,-0.2417732310499414,1.0000000000000049
13,165026,0.0,d[betan]/d[t],dot beta_N,0.7097233719002393,0.7097233719002398,0.9999999999999992
13,165026,0.0,d[li]/d[betan],D_betaN l_i,-0.0038948714797894107,-0.0038948714797893,1.0000000000000284
13,165026,1e-06,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.14775989514935012,0.147629520872896,1.000883117927114
13,165026,1e-06,d[kappa]/d[t],dot kappa,0.25875709516879813,0.258682327212267,1.0002890338792636
13,165026,1e-06,r[q95]/r[kappa],q95 / kappa,-0.011375167804108582,-0.0113679915232459,1.000631270778836
13,165026,1e-06,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5653859927242277,0.5654543861518834,0.9998790469588165
13,165026,1e-06,d[kappa]/d[betan],D_betaN kappa,-0.24175515721285454,-0.2417732310499414,0.9999252446724215
13,165026,1e-06,d[betan]/d[t],dot beta_N,0.7096153351330858,0.7097233719002398,0.9998477762302449
13,165026,1e-06,d[li]/d[betan],D_betaN l_i,-0.003910547620384682,-0.0038948714797893,1.0040248158833294
13,165026,1e-05,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.14892731185884595,0.147629520872896,1.0087908636313148
13,165026,1e-05,d[kappa]/d[t],dot kappa,0.25942558498894547,0.258682327212267,1.0028732452838518
13,165026,1e-05,r[q95]/r[kappa],q95 / kappa,-0.011439396900622364,-0.0113679915232459,1.0062812658885654
13,165026,1e-05,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5647734590242492,0.5654543861518834,0.9987957876986894
13,165026,1e-05,d[kappa]/d[betan],D_betaN kappa,-0.2415918209389743,-0.2417732310499414,0.9992496683351615
13,165026,1e-05,d[betan]/d[t],dot beta_N,0.7086486874486136,0.7097233719002398,0.9984857699574571
13,165026,1e-05,d[li]/d[betan],D_betaN l_i,-0.004051182150837043,-0.0038948714797893,1.0401324336011721
13,165026,0.0001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.1600417677050486,0.147629520872896,1.084076997329275
13,165026,0.0001,d[kappa]/d[t],dot kappa,0.2656984975124737,0.258682327212267,1.0271227276166006
13,165026,0.0001,r[q95]/r[kappa],q95 / kappa,-0.012048124509050049,-0.0113679915232459,1.0598287731314169
13,165026,0.0001,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5589309629728301,0.5654543861518834,0.9884633962724253
13,165026,0.0001,d[kappa]/d[betan],D_betaN kappa,-0.23990103366454885,-0.2417732310499414,0.992256390927721
13,165026,0.0001,d[betan]/d[t],dot beta_N,0.6995126110747032,0.7097233719002398,0.9856130413203134
13,165026,0.0001,d[li]/d[betan],D_betaN l_i,-0.005414959143596727,-0.0038948714797893,1.3902792869277574
13,165026,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.2343130407517224,0.147629520872896,1.5871692827172283
13,165026,0.001,d[kappa]/d[t],dot kappa,0.3031312755089524,0.258682327212267,1.1718283145806552
13,165026,0.001,r[q95]/r[kappa],q95 / kappa,-0.015948672970904677,-0.0113679915232459,1.4029455368867882
13,165026,0.001,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5191618678943016,0.5654543861518834,0.9181321793741514
13,165026,0.001,d[kappa]/d[betan],D_betaN kappa,-0.22197074200247388,-0.2417732310499414,0.918094782613146
13,165026,0.001,d[betan]/d[t],dot beta_N,0.6411561064380885,0.7097233719002398,0.9033887452817473
13,165026,0.001,d[li]/d[betan],D_betaN l_i,-0.016151290782943677,-0.0038948714797893,4.146809687239644
13,165026,0.01,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.35580313675897174,0.147629520872896,2.410108321528092
13,165026,0.01,d[kappa]/d[t],dot kappa,0.3367377146157801,0.258682327212267,1.301742249826998
13,165026,0.01,r[q95]/r[kappa],q95 / kappa,-0.019522317816046818,-0.0113679915232459,1.7173058034153612
13,165026,0.01,d[pcdiamag3]/d[betan],D_betaN W_dia,0.4372507816444543,0.5654543861518834,0.7732733043598797
13,165026,0.01,d[kappa]/d[betan],D_betaN kappa,-0.1545769927085577,-0.2417732310499414,0.6393470114010589
13,165026,0.01,d[betan]/d[t],dot beta_N,0.5285413215473317,0.7097233719002398,0.7447145500255902
13,165026,0.01,d[li]/d[betan],D_betaN l_i,-0.06450403392194251,-0.0038948714797893,16.561274038606268
13,165026,0.1,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.30227926313576753,0.147629520872896,2.0475529646676813
13,165026,0.1,d[kappa]/d[t],dot kappa,0.22693997255688445,0.258682327212267,0.8772921405282714
13,165026,0.1,r[q95]/r[kappa],q95 / kappa,-0.004627859439219395,-0.0113679915232459,0.407095609611961
13,165026,0.1,d[pcdiamag3]/d[betan],D_betaN W_dia,0.3160509342425001,0.5654543861518834,0.5589326778298391
13,165026,0.1,d[kappa]/d[betan],D_betaN kappa,-0.11001986922419844,-0.2417732310499414,0.45505397246179174
13,165026,0.1,d[betan]/d[t],dot beta_N,0.36379362385684594,0.7097233719002398,0.5125850976033258
13,165026,0.1,d[li]/d[betan],D_betaN l_i,-0.15725220876534063,-0.0038948714797893,40.37417141523947
13,165026,1.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.12251400080892207,0.147629520872896,0.8298746760439768
13,165026,1.0,d[kappa]/d[t],dot kappa,0.03647524149706929,0.258682327212267,0.1410039947071405
13,165026,1.0,r[q95]/r[kappa],q95 / kappa,-0.004193639933238368,-0.0113679915232459,0.36889893211681063
13,165026,1.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.07965361076210639,0.5654543861518834,0.14086655389513789
13,165026,1.0,d[kappa]/d[betan],D_betaN kappa,-0.07155632721931936,-0.2417732310499414,0.2959646397104172
13,165026,1.0,d[betan]/d[t],dot beta_N,0.13207891406469655,0.7097233719002398,0.1860991469268703
13,165026,1.0,d[li]/d[betan],D_betaN l_i,-0.09529497880829443,-0.0038948714797893,24.466783898463724
14,165027,0.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.33648845969990837,0.3364884596999079,1.0000000000000013
14,165027,0.0,d[kappa]/d[t],dot kappa,0.6083146987139978,0.6083146987139957,1.0000000000000036
14,165027,0.0,r[q95]/r[kappa],q95 / kappa,-0.04989768747264854,-0.0498976874726489,0.9999999999999928
14,165027,0.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.8844781106235392,0.8844781106235421,0.9999999999999968
14,165027,0.0,d[kappa]/d[betan],D_betaN kappa,-0.5273113732191815,-0.5273113732191814,1.0000000000000002
14,165027,0.0,d[betan]/d[t],dot beta_N,0.36433302489123703,0.3643330248912371,0.9999999999999999
14,165027,0.0,d[li]/d[betan],D_betaN l_i,-0.01717105547890703,-0.0171710554789062,1.0000000000000482
14,165027,1e-06,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.3366593319009503,0.3364884596999079,1.00050780998907
14,165027,1e-06,d[kappa]/d[t],dot kappa,0.6081499448590946,0.6083146987139957,0.9997291634490348
14,165027,1e-06,r[q95]/r[kappa],q95 / kappa,-0.04990356857949923,-0.0498976874726489,1.000117863314879
14,165027,1e-06,d[pcdiamag3]/d[betan],D_betaN W_dia,0.8843079146526572,0.8844781106235421,0.9998075746942285
14,165027,1e-06,d[kappa]/d[betan],D_betaN kappa,-0.5268945611098206,-0.5273113732191814,0.9992095522104592
14,165027,1e-06,d[betan]/d[t],dot beta_N,0.3644595579073938,0.3643330248912371,1.0003473004298595
14,165027,1e-06,d[li]/d[betan],D_betaN l_i,-0.017203156068554062,-0.0171710554789062,1.0018694593170057
14,165027,1e-05,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.33818713218091623,0.3364884596999079,1.005048233994483
14,165027,1e-05,d[kappa]/d[t],dot kappa,0.6066801818739102,0.6083146987139957,0.9973130406949874
14,165027,1e-05,r[q95]/r[kappa],q95 / kappa,-0.04995611206875641,-0.0498976874726489,1.0011708878520578
14,165027,1e-05,d[pcdiamag3]/d[betan],D_betaN W_dia,0.8827859128957852,0.8844781106235421,0.9980867839379723
14,165027,1e-05,d[kappa]/d[betan],D_betaN kappa,-0.5231728952585404,-0.5273113732191814,0.9921517377192606
14,165027,1e-05,d[betan]/d[t],dot beta_N,0.36558717366087085,0.3643330248912371,1.0034423142673057
14,165027,1e-05,d[li]/d[betan],D_betaN l_i,-0.017489965585181795,-0.0171710554789062,1.0185725395079737
14,165027,0.0001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.35253563493779255,0.3364884596999079,1.0476901206424614
14,165027,0.0001,d[kappa]/d[t],dot kappa,0.5931702269875027,0.6083146987139957,0.9751042153699243
14,165027,0.0001,r[q95]/r[kappa],q95 / kappa,-0.050445356230346995,-0.0498976874726489,1.010975834461232
14,165027,0.0001,d[pcdiamag3]/d[betan],D_betaN W_dia,0.8684686862509354,0.8844781106235421,0.9818995810294047
14,165027,0.0001,d[kappa]/d[betan],D_betaN kappa,-0.4886735863366323,-0.5273113732191814,0.9267268091589427
14,165027,0.0001,d[betan]/d[t],dot beta_N,0.37584562797058013,0.3643330248912371,1.0315991202905086
14,165027,0.0001,d[li]/d[betan],D_betaN l_i,-0.020165208114647084,-0.0171710554789062,1.1743720786074596
14,165027,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.4407925713923005,0.3364884596999079,1.3099782732085807
14,165027,0.001,d[kappa]/d[t],dot kappa,0.5216310087871597,0.6083146987139957,0.8575018980963486
14,165027,0.001,r[q95]/r[kappa],q95 / kappa,-0.05300547268535061,-0.0498976874726489,1.0622831511862192
14,165027,0.001,d[pcdiamag3]/d[betan],D_betaN W_dia,0.778892605824263,0.8844781106235421,0.8806239481440156
14,165027,0.001,d[kappa]/d[betan],D_betaN kappa,-0.29490682736877527,-0.5273113732191814,0.5592650611125635
14,165027,0.001,d[betan]/d[t],dot beta_N,0.4248749586265364,0.3643330248912371,1.166171962460369
14,165027,0.001,d[li]/d[betan],D_betaN l_i,-0.03587624863672928,-0.0171710554789062,2.0893444017347385
14,165027,0.01,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.5648434939102396,0.3364884596999079,1.6786415035273026
14,165027,0.01,d[kappa]/d[t],dot kappa,0.4275303488812917,0.6083146987139957,0.7028111432867065
14,165027,0.01,r[q95]/r[kappa],q95 / kappa,-0.04218144563648246,-0.0498976874726489,0.8453587284902522
14,165027,0.01,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6189170620912625,0.8844781106235421,0.6997539618645129
14,165027,0.01,d[kappa]/d[betan],D_betaN kappa,-0.0629195954298055,-0.5273113732191814,0.119321521638511
14,165027,0.01,d[betan]/d[t],dot beta_N,0.43175119888820757,0.3643330248912371,1.1850454649756128
14,165027,0.01,d[li]/d[betan],D_betaN l_i,-0.05712068672894456,-0.0171710554789062,3.3265681774259317
14,165027,0.1,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.46615731679079964,0.3364884596999079,1.3853590022271043
14,165027,0.1,d[kappa]/d[t],dot kappa,0.23564291376551924,0.6083146987139957,0.38737008042659304
14,165027,0.1,r[q95]/r[kappa],q95 / kappa,0.020063493201031204,-0.0498976874726489,-0.402092646318106
14,165027,0.1,d[pcdiamag3]/d[betan],D_betaN W_dia,0.4318437282784584,0.8844781106235421,0.4882469369129055
14,165027,0.1,d[kappa]/d[betan],D_betaN kappa,-0.02992851021196083,-0.5273113732191814,0.056756807707845115
14,165027,0.1,d[betan]/d[t],dot beta_N,0.2725171127778107,0.3643330248912371,0.7479890489179898
14,165027,0.1,d[li]/d[betan],D_betaN l_i,-0.06114395240555638,-0.0171710554789062,3.560873266099963
14,165027,1.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.15277417198144258,0.3364884596999079,0.4540249972248436
14,165027,1.0,d[kappa]/d[t],dot kappa,0.027783435237504192,0.6083146987139957,0.04567279945107296
14,165027,1.0,r[q95]/r[kappa],q95 / kappa,0.0028832851581089215,-0.0498976874726489,-0.05778394358835519
14,165027,1.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.1267269053968151,0.8844781106235421,0.1432787356461256
14,165027,1.0,d[kappa]/d[betan],D_betaN kappa,-0.024731487355147158,-0.5273113732191814,0.0469011074124269
14,165027,1.0,d[betan]/d[t],dot beta_N,0.06297447205207696,0.3643330248912371,0.17284865150744014
14,165027,1.0,d[li]/d[betan],D_betaN l_i,-0.029155732011620396,-0.0171710554789062,1.6979580578163516
15,165028,0.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.07468286405191338,0.0746828640519127,1.000000000000009
15,165028,0.0,d[kappa]/d[t],dot kappa,0.3788272344076794,0.3788272344076823,0.9999999999999923
15,165028,0.0,r[q95]/r[kappa],q95 / kappa,-0.010530619653631943,-0.0105306196536286,1.0000000000003175
15,165028,0.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.7443771897319972,0.7443771897319928,1.0000000000000058
15,165028,0.0,d[kappa]/d[betan],D_betaN kappa,-0.45665892087148685,-0.4566589208714861,1.0000000000000018
15,165028,0.0,d[betan]/d[t],dot beta_N,0.613443868268314,0.613443868268317,0.9999999999999951
15,165028,0.0,d[li]/d[betan],D_betaN l_i,0.003940192965282591,0.0039401929652802,1.0000000000006068
15,165028,1e-06,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.07483704476696279,0.0746828640519127,1.0020644724463557
15,165028,1e-06,d[kappa]/d[t],dot kappa,0.37869871394923005,0.3788272344076823,0.9996607412382766
15,165028,1e-06,r[q95]/r[kappa],q95 / kappa,-0.010541495348498792,-0.0105306196536286,1.001032768747511
15,165028,1e-06,d[pcdiamag3]/d[betan],D_betaN W_dia,0.7442742077866591,0.7443771897319928,0.9998616535450652
15,165028,1e-06,d[kappa]/d[betan],D_betaN kappa,-0.45634749677842074,-0.4566589208714861,0.999318037864078
15,165028,1e-06,d[betan]/d[t],dot beta_N,0.6135347840373446,0.613443868268317,1.0001482055225106
15,165028,1e-06,d[li]/d[betan],D_betaN l_i,0.003933713912844761,0.0039401929652802,0.998355650981429
15,165028,1e-05,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.07621889234475279,0.0746828640519127,1.0205673458341447
15,165028,1e-05,d[kappa]/d[t],dot kappa,0.377562404270116,0.3788272344076823,0.9966611953347443
15,165028,1e-05,r[q95]/r[kappa],q95 / kappa,-0.010639136855506479,-0.0105306196536286,1.0103049208353552
15,165028,1e-05,d[pcdiamag3]/d[betan],D_betaN W_dia,0.7433512601522231,0.7443771897319928,0.9986217611260507
15,165028,1e-05,d[kappa]/d[betan],D_betaN kappa,-0.45357779808498255,-0.4566589208714861,0.9932529013544211
15,165028,1e-05,d[betan]/d[t],dot beta_N,0.6143344729104143,0.613443868268317,1.0014518111406205
15,165028,1e-05,d[li]/d[betan],D_betaN l_i,0.0038759027713225497,0.0039401929652802,0.983683491005604
15,165028,0.0001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.089492834371031,0.0746828640519127,1.198304798659352
15,165028,0.0001,d[kappa]/d[t],dot kappa,0.3679483681290816,0.3788272344076823,0.9712827767105752
15,165028,0.0001,r[q95]/r[kappa],q95 / kappa,-0.011590706808644522,-0.0105306196536286,1.100667120253521
15,165028,0.0001,d[pcdiamag3]/d[betan],D_betaN W_dia,0.734486886879304,0.7443771897319928,0.9867133182086761
15,165028,0.0001,d[kappa]/d[betan],D_betaN kappa,-0.428766395622556,-0.4566589208714861,0.9389204415503367
15,165028,0.0001,d[betan]/d[t],dot beta_N,0.6207468975541821,0.613443868268317,1.011904967452818
15,165028,0.0001,d[li]/d[betan],D_betaN l_i,0.0033407168632837306,0.0039401929652802,0.8478561564677484
15,165028,0.001,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.18469398216511432,0.0746828640519127,2.4730436427388747
15,165028,0.001,d[kappa]/d[t],dot kappa,0.33893367616946657,0.3788272344076823,0.8946919476352022
15,165028,0.001,r[q95]/r[kappa],q95 / kappa,-0.018690698574782488,-0.0105306196536286,1.7748906702125662
15,165028,0.001,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6705646005803514,0.7443771897319928,0.9008398024955371
15,165028,0.001,d[kappa]/d[betan],D_betaN kappa,-0.3060059275587274,-0.4566589208714861,0.6700973386761983
15,165028,0.001,d[betan]/d[t],dot beta_N,0.6269003076861983,0.613443868268317,1.0219358935901786
15,165028,0.001,d[li]/d[betan],D_betaN l_i,-0.00036372386266353304,0.0039401929652802,-0.09231118015502256
15,165028,0.01,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.3787841827775414,0.0746828640519127,5.071902203887698
15,165028,0.01,d[kappa]/d[t],dot kappa,0.3397785652846445,0.3788272344076823,0.8969222231762387
15,165028,0.01,r[q95]/r[kappa],q95 / kappa,-0.027889659838208302,-0.0105306196536286,2.648434826776617
15,165028,0.01,d[pcdiamag3]/d[betan],D_betaN W_dia,0.5221791926096494,0.7443771897319928,0.7014981111896456
15,165028,0.01,d[kappa]/d[betan],D_betaN kappa,-0.14471218581458434,-0.4566589208714861,0.3168933731512705
15,165028,0.01,d[betan]/d[t],dot beta_N,0.5420948935678241,0.613443868268317,0.8836911111331132
15,165028,0.01,d[li]/d[betan],D_betaN l_i,-0.026762053161600158,0.0039401929652802,-6.792066631614074
15,165028,0.1,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.35229893367793813,0.0746828640519127,4.717265977280305
15,165028,0.1,d[kappa]/d[t],dot kappa,0.2300986150070582,0.3788272344076823,0.6073972357526785
15,165028,0.1,r[q95]/r[kappa],q95 / kappa,0.000363496299747523,-0.0105306196536286,-0.034518035187252334
15,165028,0.1,d[pcdiamag3]/d[betan],D_betaN W_dia,0.36448046056948924,0.7443771897319928,0.4896448542448185
15,165028,0.1,d[kappa]/d[betan],D_betaN kappa,-0.0881814210228703,-0.4566589208714861,0.1931012775455809
15,165028,0.1,d[betan]/d[t],dot beta_N,0.36444824916076085,0.613443868268317,0.594102032822591
15,165028,0.1,d[li]/d[betan],D_betaN l_i,-0.11165354306950137,0.0039401929652802,-28.33707487256562
15,165028,1.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.13783773369928376,0.0746828640519127,1.8456407028454556
15,165028,1.0,d[kappa]/d[t],dot kappa,0.034413265888250576,0.3788272344076823,0.09084158361015848
15,165028,1.0,r[q95]/r[kappa],q95 / kappa,-0.0005685541502135212,-0.0105306196536286,0.053990569303071445
15,165028,1.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.10004352698159759,0.7443771897319928,0.13439896918068844
15,165028,1.0,d[kappa]/d[betan],D_betaN kappa,-0.06227064318480874,-0.4566589208714861,0.13636138557409913
15,165028,1.0,d[betan]/d[t],dot beta_N,0.12390602662559345,0.613443868268317,0.201984293975203
15,165028,1.0,d[li]/d[betan],D_betaN l_i,-0.07854991491597782,0.0039401929652802,-19.935550265719506
16,165029,0.0,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.18833546189815525,0.1883354618981545,1.000000000000004
16,165029,0.0,d[kappa]/d[t],dot kappa,0.38144911842583284,0.3814491184258337,0.9999999999999978
16,165029,0.0,r[q95]/r[kappa],q95 / kappa,-0.013182877089862521,-0.0131828770898633,0.9999999999999409
16,165029,0.0,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6684405297280438,0.6684405297280442,0.9999999999999993
16,165029,0.0,d[kappa]/d[betan],D_betaN kappa,-0.37542749887512994,-0.3754274988751311,0.9999999999999969
16,165029,0.0,d[betan]/d[t],dot beta_N,0.5785002321050798,0.5785002321050794,1.0000000000000007
16,165029,0.0,d[li]/d[betan],D_betaN l_i,-0.013024027628357214,-0.0130240276283567,1.0000000000000395
16,165029,1e-06,d[pcdiamag3]/d[kappa],D_kappa W_dia,0.18847670184352186,0.1883354618981545,1.0007499381366836
16,165029,1e-06,d[kappa]/d[t],dot kappa,0.3814001288914863,0.3814491184258337,0.9998715699369038
16,165029,1e-06,r[q95]/r[kappa],q95 / kappa,-0.01319009978443526,-0.0131828770898633,1.0005478845416464
16,165029,1e-06,d[pcdiamag3]/d[betan],D_betaN W_dia,0.6683531352552509,0.6684405297280442,0.999869256173277
16,165029,1e-06,d[kappa]/d[betan],D_betaN kappa,-0.3752248528421017,-0.3754274988751311,0.9994602259194211
