target,shot_id,block,grid_dt_ms,scale,zero_scale,n_calibration_samples,n_evaluation_samples,valid
ece1,165022,A,5.876840696117805,147.9498050076967,False,292,73,True
ece1,165022,B,5.876840696117805,163.5671142618716,False,438,72,True
ece1,165022,C,5.876840696117805,150.57308195868674,False,584,73,True
ece1,165028,A,5.898123324396783,143.56003920555986,False,292,73,True
ece1,165028,B,5.898123324396783,140.2469134582951,False,438,72,True
ece1,165028,C,5.898123324396783,132.0014427974966,False,584,73,True
ece1,165042,A,5.8533333333333335,123.53075316432412,False,293,73,True
ece1,165042,B,5.8533333333333335,129.78113355327815,False,439,74,True
ece1,165042,C,5.8533333333333335,120.88353990058482,False,586,73,True
ece1,165861,A,5.890227576974565,115.51915741547376,False,292,73,True
ece1,165861,B,5.890227576974565,125.20016227175496,False,438,73,True
ece1,165861,C,5.890227576974565,113.62611614582782,False,584,73,True
ece1,170396,A,14.144144144144144,119.78760271375805,False,130,33,True
ece1,170396,B,14.144144144144144,127.6695448075766,False,195,33,True
ece1,170396,C,14.144144144144144,127.7831976193793,False,260,33,True
ece1,187017,A,8.328445747800586,20.88782269462693,False,240,60,True
ece1,187017,B,8.328445747800586,19.63345868773257,False,360,60,True
ece1,187017,C,8.328445747800586,27.170358708600286,False,480,60,True
ece1,187020,A,8.290598290598291,10.912216585205382,False,247,62,True
ece1,187020,B,8.290598290598291,12.502889362251132,False,371,62,True
ece1,187020,C,8.290598290598291,16.24843474439269,False,495,62,True
ece1,187024,A,7.96169630642955,3.0593769807402547,False,258,64,True
ece1,187024,B,7.96169630642955,5.046168087082417,False,387,64,True
ece1,187024,C,7.96169630642955,6.856011552443773,False,516,64,True
ece1,189647,A,7.452991452991453,40.77715201271031,False,234,58,True
ece1,189647,B,7.452991452991453,33.959890008399036,False,351,58,True
ece1,189647,C,7.452991452991453,29.75362566458591,False,468,58,True
ece1,189651,A,7.194719471947194,52.06117890721982,False,242,61,True
ece1,189651,B,7.194719471947194,43.66090438931733,False,364,60,True
ece1,189651,C,7.194719471947194,43.33237142759682,False,485,61,True
ece1,195264,A,6.818181818181818,124.19370860201298,False,310,77,True
ece1,195264,B,6.818181818181818,117.22492508588823,False,465,77,True
ece1,195264,C,6.818181818181818,105.34958065409212,False,620,77,True
ece1,195267,A,6.869047619047619,144.6399160922658,False,312,78,True
ece1,195267,B,6.869047619047619,134.86973279909344,False,468,78,True
ece1,195267,C,6.869047619047619,130.6784348071914,False,624,78,True
ece1,195273,A,6.856465005931198,152.53137733138325,False,312,79,True
ece1,195273,B,6.856465005931198,141.88032254562256,False,469,78,True
ece1,195273,C,6.856465005931198,143.30369904517957,False,625,78,True
ece1,195638,A,6.768377253814147,29.574353157362076,False,281,71,True
ece1,195638,B,6.768377253814147,25.897745007309766,False,422,70,True
ece1,195638,C,6.768377253814147,23.28128928795129,False,563,70,True
ece1,195647,A,7.149253731343284,52.693367795087205,False,267,67,True
ece1,195647,B,7.149253731343284,44.907701011938755,False,401,67,True
ece1,195647,C,7.149253731343284,40.33557176828883,False,535,67,True
ece1,195650,A,6.648426812585499,41.142991965169664,False,286,72,True
ece1,195650,B,6.648426812585499,35.75084489383709,False,430,71,True
ece1,195650,C,6.648426812585499,32.33238355055989,False,573,72,True
ece1,195655,A,7.100591715976331,40.746447551545195,False,269,68,True
ece1,195655,B,7.100591715976331,35.7936179763001,False,404,67,True
ece1,195655,C,7.100591715976331,32.09629572357002,False,539,67,True
ece2,160715,A,5.884665792922673,413.3580579215024,False,291,73,True
ece2,160715,B,5.884665792922673,512.3409046513567,False,437,73,True
ece2,160715,C,5.884665792922673,509.1196923722614,False,583,73,True
ece2,160720,A,5.884665792922673,456.6864735531576,False,292,73,True
ece2,160720,B,5.884665792922673,535.8362849352536,False,438,72,True
ece2,160720,C,5.884665792922673,599.1805003487156,False,584,73,True
ece2,161138,A,9.973614775725594,470.9958094763027,False,152,38,True
ece2,161138,B,9.973614775725594,479.5254490515496,False,228,38,True
ece2,161138,C,9.973614775725594,462.10364646549573,False,304,38,True
ece2,165022,A,5.876840696117805,349.9093346804207,False,292,73,True
ece2,165022,B,5.876840696117805,395.0516297092399,False,438,72,True
ece2,165022,C,5.876840696117805,364.3065176834858,False,584,73,True
ece2,165028,A,5.898123324396783,344.47089250569434,False,292,73,True
ece2,165028,B,5.898123324396783,340.0577407928519,False,438,72,True
ece2,165028,C,5.898123324396783,324.0901163125609,False,584,73,True
ece2,165042,A,5.8533333333333335,272.57776747747107,False,293,73,True
ece2,165042,B,5.8533333333333335,293.0675245193477,False,439,74,True
ece2,165042,C,5.8533333333333335,274.50128561526174,False,586,73,True
ece2,165861,A,5.890227576974565,257.176698832932,False,292,73,True
ece2,165861,B,5.890227576974565,302.5195851393398,False,438,73,True
ece2,165861,C,5.890227576974565,275.2847477389522,False,584,73,True
ece2,170396,A,14.144144144144144,313.2868806527703,False,130,33,True
ece2,170396,B,14.144144144144144,370.3252325318556,False,195,33,True
ece2,170396,C,14.144144144144144,378.1462604631682,False,260,33,True
ece2,187017,A,8.328445747800586,292.1091146113445,False,240,60,True
ece2,187017,B,8.328445747800586,315.43280537980536,False,360,60,True
ece2,187017,C,8.328445747800586,422.9446422877835,False,480,60,True
ece2,187020,A,8.290598290598291,237.12392554160073,False,247,62,True
ece2,187020,B,8.290598290598291,274.46462185862174,False,371,62,True
ece2,187020,C,8.290598290598291,368.6756941531059,False,495,62,True
ece2,187024,A,7.96169630642955,95.07309964065833,False,258,64,True
ece2,187024,B,7.96169630642955,177.70018740951843,False,387,64,True
ece2,187024,C,7.96169630642955,232.42207145213018,False,516,64,True
ece2,189647,A,7.452991452991453,474.63282644252786,False,234,58,True
ece2,189647,B,7.452991452991453,400.7058691913567,False,351,58,True
ece2,189647,C,7.452991452991453,352.1155885028876,False,468,58,True
ece2,189651,A,7.194719471947194,626.2667952077484,False,242,61,True
ece2,189651,B,7.194719471947194,526.9268677209092,False,364,60,True
ece2,189651,C,7.194719471947194,507.9998032986972,False,485,61,True
ece2,195264,A,6.818181818181818,1693.2291050375757,False,310,77,True
ece2,195264,B,6.818181818181818,1746.017570639644,False,465,77,True
ece2,195264,C,6.818181818181818,1596.5075206610868,False,620,77,True
ece2,195267,A,6.869047619047619,1974.9657622328402,False,312,78,True
ece2,195267,B,6.869047619047619,1939.385366284071,False,468,78,True
ece2,195267,C,6.869047619047619,2053.9997234333664,False,624,78,True
ece2,195273,A,6.856465005931198,2069.0200003359755,False,312,79,True
ece2,195273,B,6.856465005931198,2012.3079103131531,False,469,78,True
ece2,195273,C,6.856465005931198,2171.7265336038345,False,625,78,True
ece2,195638,A,6.768377253814147,840.9053783921174,False,281,71,True
ece2,195638,B,6.768377253814147,758.1554458557079,False,422,70,True
ece2,195638,C,6.768377253814147,689.1288084631769,False,563,70,True
ece2,195647,A,7.149253731343284,695.8750238775467,False,267,67,True
ece2,195647,B,7.149253731343284,597.5180448167877,False,401,67,True
ece2,195647,C,7.149253731343284,530.7672680717245,False,535,67,True
ece2,195650,A,6.648426812585499,442.77291201246646,False,286,72,True
ece2,195650,B,6.648426812585499,407.8157832160086,False,430,71,True
ece2,195650,C,6.648426812585499,374.0110394455012,False,573,72,True
ece2,195655,A,7.100591715976331,1042.473568189882,False,269,68,True
ece2,195655,B,7.100591715976331,984.4294364156458,False,404,67,True
ece2,195655,C,7.100591715976331,905.8051968095183,False,539,67,True
ece3,160715,A,5.884665792922673,505.783672390977,False,291,73,True
ece3,160715,B,5.884665792922673,633.6100841758429,False,437,73,True
ece3,160715,C,5.884665792922673,633.9292185004523,False,583,73,True
ece3,160720,A,5.884665792922673,550.9514765330135,False,292,73,True
ece3,160720,B,5.884665792922673,659.9478638173586,False,438,72,True
ece3,160720,C,5.884665792922673,738.605324151628,False,584,73,True
ece3,161138,A,9.973614775725594,551.3214993288577,False,152,38,True
ece3,161138,B,9.973614775725594,561.4738281212134,False,228,38,True
ece3,161138,C,9.973614775725594,540.6805558534434,False,304,38,True
ece3,165022,A,5.876840696117805,430.8428650244289,False,292,73,True
ece3,165022,B,5.876840696117805,491.8645849554986,False,438,72,True
ece3,165022,C,5.876840696117805,455.6543560948236,False,584,73,True
ece3,165028,A,5.898123324396783,412.57061384085915,False,292,73,True
ece3,165028,B,5.898123324396783,379.783876056675,False,438,72,True
ece3,165028,C,5.898123324396783,365.4453300768967,False,584,73,True
ece3,165042,A,5.8533333333333335,327.14849618416287,False,293,73,True
ece3,165042,B,5.8533333333333335,355.2643314987648,False,439,74,True
ece3,165042,C,5.8533333333333335,333.2217285393087,False,586,73,True
ece3,165861,A,5.890227576974565,311.79997176243205,False,292,73,True
ece3,165861,B,5.890227576974565,376.0606273159155,False,438,73,True
ece3,165861,C,5.890227576974565,344.3713771522808,False,584,73,True
ece3,170396,A,14.144144144144144,392.33094465650197,False,130,33,True
ece3,170396,B,14.144144144144144,482.28803830641004,False,195,33,True
ece3,170396,C,14.144144144144144,495.0494581051955,False,260,33,True
ece3,187017,A,8.328445747800586,239.58534649084132,False,240,60,True
ece3,187017,B,8.328445747800586,239.3166994158942,False,360,60,True
ece3,187017,C,8.328445747800586,374.5715477625969,False,480,60,True
ece3,187020,A,8.290598290598291,95.20752994502274,False,247,62,True
ece3,187020,B,8.290598290598291,102.06018066001353,False,371,62,True
ece3,187020,C,8.290598290598291,135.3789678958146,False,495,62,True
ece3,187024,A,7.96169630642955,42.705228767880726,False,258,64,True
ece3,187024,B,7.96169630642955,66.23536033745103,False,387,64,True
ece3,187024,C,7.96169630642955,84.54180611510748,False,516,64,True
ece3,189647,A,7.452991452991453,173.1381185005199,False,234,58,True
ece3,189647,B,7.452991452991453,148.87894862847904,False,351,58,True
ece3,189647,C,7.452991452991453,130.98907935575934,False,468,58,True
ece3,189651,A,7.194719471947194,228.86954936095947,False,242,61,True
ece3,189651,B,7.194719471947194,192.3746308896957,False,364,60,True
ece3,189651,C,7.194719471947194,182.73922394728316,False,485,61,True
ece3,195264,A,6.818181818181818,819.7899687262333,False,310,77,True
ece3,195264,B,6.818181818181818,847.3642655362203,False,465,77,True
ece3,195264,C,6.818181818181818,778.5903768614904,False,620,77,True
ece3,195267,A,6.869047619047619,954.6116535894482,False,312,78,True
ece3,195267,B,6.869047619047619,951.0184040869406,False,468,78,True
ece3,195267,C,6.869047619047619,1004.0473028491002,False,624,78,True
ece3,195273,A,6.856465005931198,1006.3249513149108,False,312,79,True
ece3,195273,B,6.856465005931198,986.5683375047644,False,469,78,True
ece3,195273,C,6.856465005931198,1070.1200602403355,False,625,78,True
ece3,195638,A,6.768377253814147,378.78169814261156,False,281,71,True
ece3,195638,B,6.768377253814147,324.3733453950782,False,422,70,True
ece3,195638,C,6.768377253814147,294.253365030008,False,563,70,True
ece3,195647,A,7.149253731343284,283.147784348916,False,267,67,True
ece3,195647,B,7.149253731343284,244.0379146457456,False,401,67,True
ece3,195647,C,7.149253731343284,216.98584094944712,False,535,67,True
ece3,195650,A,6.648426812585499,191.8580649725438,False,286,72,True
ece3,195650,B,6.648426812585499,188.6262058780378,False,430,71,True
ece3,195650,C,6.648426812585499,177.63015334608147,False,573,72,True
ece3,195655,A,7.100591715976331,509.4288574419092,False,269,68,True
ece3,195655,B,7.100591715976331,481.42328199511456,False,404,67,True
ece3,195655,C,7.100591715976331,442.39927158125886,False,539,67,True
ece4,160715,A,5.884665792922673,560.3558419996325,False,291,73,True
ece4,160715,B,5.884665792922673,717.5661969424164,False,437,73,True
ece4,160715,C,5.884665792922673,718.5445916006744,False,583,73,True
ece4,160720,A,5.884665792922673,608.1896012435335,False,292,73,True
ece4,160720,B,5.884665792922673,747.6569200757982,False,438,72,True
ece4,160720,C,5.884665792922673,822.2973086866521,False,584,73,True
ece4,161138,A,9.973614775725594,569.9671612075612,False,152,38,True
ece4,161138,B,9.973614775725594,578.6802480496358,False,228,38,True
ece4,161138,C,9.973614775725594,560.8976341374221,False,304,38,True
ece4,165022,A,5.876840696117805,689.5239084758035,False,292,73,True
ece4,165022,B,5.876840696117805,783.8468300684531,False,438,72,True
ece4,165022,C,5.876840696117805,728.6019124029498,False,584,73,True
ece4,165028,A,5.898123324396783,635.6376369290742,False,292,73,True
ece4,165028,B,5.898123324396783,586.9210711595514,False,438,72,True
ece4,165028,C,5.898123324396783,564.4985022414918,False,584,73,True
ece4,165042,A,5.8533333333333335,516.3137302530622,False,293,73,True
ece4,165042,B,5.8533333333333335,562.2889884542269,False,439,74,True
ece4,165042,C,5.8533333333333335,529.136021105086,False,586,73,True
ece4,165861,A,5.890227576974565,494.51757003530514,False,292,73,True
ece4,165861,B,5.890227576974565,546.3105409389887,False,438,73,True
ece4,165861,C,5.890227576974565,512.5024418109749,False,584,73,True
ece4,170396,A,14.144144144144144,531.0857072802108,False,130,33,True
ece4,170396,B,14.144144144144144,678.0486320394315,False,195,33,True
ece4,170396,C,14.144144144144144,703.6949185023784,False,260,33,True
ece4,187017,A,8.328445747800586,107.44261495162749,False,240,60,True
ece4,187017,B,8.328445747800586,95.19486366682226,False,360,60,True
ece4,187017,C,8.328445747800586,153.53309616022017,False,480,60,True
ece4,187020,A,8.290598290598291,109.61355436113382,False,247,62,True
ece4,187020,B,8.290598290598291,104.8199101460856,False,371,62,True
ece4,187020,C,8.290598290598291,147.46318779288944,False,495,62,True
ece4,187024,A,7.96169630642955,48.030245323496146,False,258,64,True
ece4,187024,B,7.96169630642955,64.05444631082173,False,387,64,True
ece4,187024,C,7.96169630642955,92.61182081467246,False,516,64,True
ece4,189647,A,7.452991452991453,143.0933063630158,False,234,58,True
ece4,189647,B,7.452991452991453,124.18521515621897,False,351,58,True
ece4,189647,C,7.452991452991453,109.23908625909549,False,468,58,True
ece4,189651,A,7.194719471947194,187.35725261144646,False,242,61,True
ece4,189651,B,7.194719471947194,157.76751575848385,False,364,60,True
ece4,189651,C,7.194719471947194,147.98688527051368,False,485,61,True
ece4,195264,A,6.818181818181818,798.2101520018133,False,310,77,True
ece4,195264,B,6.818181818181818,829.2829404526366,False,465,77,True
ece4,195264,C,6.818181818181818,783.0471188193179,False,620,77,True
ece4,195267,A,6.869047619047619,921.0463081753749,False,312,78,True
ece4,195267,B,6.869047619047619,927.9721510987357,False,468,78,True
ece4,195267,C,6.869047619047619,992.3041756920934,False,624,78,True
ece4,195273,A,6.856465005931198,984.3479269641592,False,312,79,True
ece4,195273,B,6.856465005931198,972.6761437151614,False,469,78,True
ece4,195273,C,6.856465005931198,1057.1844702288927,False,625,78,True
ece4,195638,A,6.768377253814147,338.8851165092376,False,281,71,True
ece4,195638,B,6.768377253814147,292.5169156671503,False,422,70,True
ece4,195638,C,6.768377253814147,264.67524958042884,False,563,70,True
ece4,195647,A,7.149253731343284,221.79594851026522,False,267,67,True
ece4,195647,B,7.149253731343284,191.29666436350817,False,401,67,True
ece4,195647,C,7.149253731343284,169.82747425612948,False,535,67,True
ece4,195650,A,6.648426812585499,156.61341523911366,False,286,72,True
ece4,195650,B,6.648426812585499,164.19001322999415,False,430,71,True
ece4,195650,C,6.648426812585499,157.77159948519937,False,573,72,True
ece4,195655,A,7.100591715976331,469.39306034189474,False,269,68,True
ece4,195655,B,7.100591715976331,442.66787326021523,False,404,67,True
ece4,195655,C,7.100591715976331,406.2110365696023,False,539,67,True
ece5,160715,A,5.884665792922673,648.5912391176306,False,291,73,True
ece5,160715,B,5.884665792922673,832.2174396623564,False,437,73,True
ece5,160715,C,5.884665792922673,829.3051522244398,False,583,73,True
ece5,160720,A,5.884665792922673,700.6245295429749,False,292,73,True
ece5,160720,B,5.884665792922673,868.3308040842071,False,438,72,True
ece5,160720,C,5.884665792922673,937.1600318409252,False,584,73,True
ece5,161138,A,9.973614775725594,598.0891606621257,False,152,38,True
ece5,161138,B,9.973614775725594,596.6589833925215,False,228,38,True
ece5,161138,C,9.973614775725594,578.8946967481007,False,304,38,True
ece5,165022,A,5.876840696117805,1016.0911583349321,False,292,73,True
ece5,165022,B,5.876840696117805,1176.2063666420725,False,438,72,True
ece5,165022,C,5.876840696117805,1119.531294642176,False,584,73,True
ece5,165028,A,5.898123324396783,891.8968622921726,False,292,73,True
ece5,165028,B,5.898123324396783,865.3044590110419,False,438,72,True
ece5,165028,C,5.898123324396783,849.1292581119149,False,584,73,True
ece5,165042,A,5.8533333333333335,795.3183349117955,False,293,73,True
ece5,165042,B,5.8533333333333335,872.513409314357,False,439,74,True
ece5,165042,C,5.8533333333333335,824.6571565747903,False,586,73,True
ece5,165861,A,5.890227576974565,765.6382759014393,False,292,73,True
ece5,165861,B,5.890227576974565,653.8182280997255,False,438,73,True
ece5,165861,C,5.890227576974565,647.3707964170907,False,584,73,True
ece5,170396,A,14.144144144144144,945.0720478393001,False,130,33,True
ece5,170396,B,14.144144144144144,1216.3619521492628,False,195,33,True
ece5,170396,C,14.144144144144144,1264.8527994264866,False,260,33,True
ece5,187017,A,8.328445747800586,178.18286306911887,False,240,60,True
ece5,187017,B,8.328445747800586,158.4865137563442,False,360,60,True
ece5,187017,C,8.328445747800586,348.92615792810426,False,480,60,True
ece5,187020,A,8.290598290598291,132.29824344660946,False,247,62,True
ece5,187020,B,8.290598290598291,127.28949086579797,False,371,62,True
ece5,187020,C,8.290598290598291,179.15974571252525,False,495,62,True
ece5,187024,A,7.96169630642955,57.823929515912354,False,258,64,True
ece5,187024,B,7.96169630642955,74.72105991543673,False,387,64,True
ece5,187024,C,7.96169630642955,105.30782834611432,False,516,64,True
ece5,189647,A,7.452991452991453,115.26710763128823,False,234,58,True
ece5,189647,B,7.452991452991453,101.57373648826083,False,351,58,True
ece5,189647,C,7.452991452991453,89.1688083508397,False,468,58,True
ece5,189651,A,7.194719471947194,147.69404656806367,False,242,61,True
ece5,189651,B,7.194719471947194,125.11533192289588,False,364,60,True
ece5,189651,C,7.194719471947194,114.99772266922592,False,485,61,True
ece5,195264,A,6.818181818181818,732.6757705904533,False,310,77,True
ece5,195264,B,6.818181818181818,772.9679433229012,False,465,77,True
ece5,195264,C,6.818181818181818,738.2758073132861,False,620,77,True
ece5,195267,A,6.869047619047619,841.8169733879686,False,312,78,True
ece5,195267,B,6.869047619047619,833.7213888918295,False,468,78,True
ece5,195267,C,6.869047619047619,917.520158868482,False,624,78,True
ece5,195273,A,6.856465005931198,918.7878138614929,False,312,79,True
ece5,195273,B,6.856465005931198,916.178148583658,False,469,78,True
ece5,195273,C,6.856465005931198,995.789421322569,False,625,78,True
ece5,195638,A,6.768377253814147,284.5249770265325,False,281,71,True
ece5,195638,B,6.768377253814147,245.4525747328608,False,422,70,True
ece5,195638,C,6.768377253814147,221.6797234252895,False,563,70,True
ece5,195647,A,7.149253731343284,190.6546277550746,False,267,67,True
ece5,195647,B,7.149253731343284,165.158174556276,False,401,67,True
ece5,195647,C,7.149253731343284,146.30659451407632,False,535,67,True
ece5,195650,A,6.648426812585499,140.75793340209353,False,286,72,True
ece5,195650,B,6.648426812585499,152.18853205725048,False,430,71,True
ece5,195650,C,6.648426812585499,147.1601103048253,False,573,72,True
ece5,195655,A,7.100591715976331,388.14606610088214,False,269,68,True
ece5,195655,B,7.100591715976331,365.5297437738239,False,404,67,True
ece5,195655,C,7.100591715976331,334.8830270203339,False,539,67,True
ece6,160715,A,5.884665792922673,722.0602517478308,False,291,73,True
ece6,160715,B,5.884665792922673,932.1087779065314,False,437,73,True
ece6,160715,C,5.884665792922673,907.522074719721,False,583,73,True
ece6,160720,A,5.884665792922673,773.5708474094977,False,292,73,True
ece6,160720,B,5.884665792922673,960.7425700302551,False,438,72,True
ece6,160720,C,5.884665792922673,1023.421319435784,False,584,73,True
ece6,161138,A,9.973614775725594,639.5936184850941,False,152,38,True
ece6,161138,B,9.973614775725594,624.5680140377167,False,228,38,True
ece6,161138,C,9.973614775725594,602.5834358298373,False,304,38,True
ece6,165022,A,5.876840696117805,802.6298062608071,False,292,73,True
ece6,165022,B,5.876840696117805,979.4639420371503,False,438,72,True
ece6,165022,C,5.876840696117805,948.1183167002073,False,584,73,True
ece6,165028,A,5.898123324396783,633.5450136365502,False,292,73,True
ece6,165028,B,5.898123324396783,622.0110407218796,False,438,72,True
ece6,165028,C,5.898123324396783,635.9367713871604,False,584,73,True
ece6,165042,A,5.8533333333333335,656.9031159047349,False,293,73,True
ece6,165042,B,5.8533333333333335,739.2578238984546,False,439,74,True
ece6,165042,C,5.8533333333333335,689.2021263232815,False,586,73,True
ece6,165861,A,5.890227576974565,621.6332868062664,False,292,73,True
ece6,165861,B,5.890227576974565,539.3647249115855,False,438,73,True
ece6,165861,C,5.890227576974565,511.9089476852631,False,584,73,True
ece6,170396,A,14.144144144144144,758.712292834982,False,130,33,True
ece6,170396,B,14.144144144144144,898.1614930571438,False,195,33,True
ece6,170396,C,14.144144144144144,934.8832696000079,False,260,33,True
ece6,187017,A,8.328445747800586,190.72199586396863,False,240,60,True
ece6,187017,B,8.328445747800586,168.86979417319583,False,360,60,True
ece6,187017,C,8.328445747800586,409.18936839460935,False,480,60,True
ece6,187020,A,8.290598290598291,141.9392592979395,False,247,62,True
ece6,187020,B,8.290598290598291,138.38070348563767,False,371,62,True
ece6,187020,C,8.290598290598291,195.85698598200307,False,495,62,True
ece6,187024,A,7.96169630642955,65.62582988994775,False,258,64,True
ece6,187024,B,7.96169630642955,82.8906218848143,False,387,64,True
ece6,187024,C,7.96169630642955,115.02414730354982,False,516,64,True
ece6,189647,A,7.452991452991453,122.11802326973189,False,234,58,True
ece6,189647,B,7.452991452991453,108.47756444543934,False,351,58,True
ece6,189647,C,7.452991452991453,94.9238496533271,False,468,58,True
ece6,189651,A,7.194719471947194,159.9041767589106,False,242,61,True
ece6,189651,B,7.194719471947194,136.751290668113,False,364,60,True
ece6,189651,C,7.194719471947194,124.55606478522962,False,485,61,True
ece6,195264,A,6.818181818181818,925.0741376301195,False,310,77,True
ece6,195264,B,6.818181818181818,986.4731829802364,False,465,77,True
ece6,195264,C,6.818181818181818,944.8783606726388,False,620,77,True
ece6,195267,A,6.869047619047619,1049.4108745792034,False,312,78,True
ece6,195267,B,6.869047619047619,1032.9360077689048,False,468,78,True
ece6,195267,C,6.869047619047619,1154.6114273509136,False,624,78,True
ece6,195273,A,6.856465005931198,1189.5615216975143,False,312,79,True
ece6,195273,B,6.856465005931198,1157.6618713510818,False,469,78,True
ece6,195273,C,6.856465005931198,1265.3705519979292,False,625,78,True
ece6,195638,A,6.768377253814147,368.83294378309495,False,281,71,True
ece6,195638,B,6.768377253814147,318.47725639569495,False,422,70,True
ece6,195638,C,6.768377253814147,287.85418283520056,False,563,70,True
ece6,195647,A,7.149253731343284,269.3413515145765,False,267,67,True
ece6,195647,B,7.149253731343284,234.94717056151512,False,401,67,True
ece6,195647,C,7.149253731343284,207.9110296751898,False,535,67,True
ece6,195650,A,6.648426812585499,194.84578263200873,False,286,72,True
ece6,195650,B,6.648426812585499,214.05664013913412,False,430,71,True
ece6,195650,C,6.648426812585499,207.0685678833728,False,573,72,True
ece6,195655,A,7.100591715976331,432.94544626042256,False,269,68,True
ece6,195655,B,7.100591715976331,412.44302423225696,False,404,67,True
ece6,195655,C,7.100591715976331,378.5524598795831,False,539,67,True
ece7,160715,A,5.884665792922673,809.9079547873855,False,291,73,True
ece7,160715,B,5.884665792922673,991.9404935534391,False,437,73,True
ece7,160715,C,5.884665792922673,950.2318809746303,False,583,73,True
ece7,160720,A,5.884665792922673,843.804994019586,False,292,73,True
ece7,160720,B,5.884665792922673,1011.5742437660784,False,438,72,True
ece7,160720,C,5.884665792922673,1084.3401510982271,False,584,73,True
ece7,161138,A,9.973614775725594,693.0026148861989,False,152,38,True
ece7,161138,B,9.973614775725594,661.3538190352015,False,228,38,True
ece7,161138,C,9.973614775725594,630.718368618212,False,304,38,True
ece7,165022,A,5.876840696117805,837.7930823713787,False,292,73,True
ece7,165022,B,5.876840696117805,1001.0646994935587,False,438,72,True
ece7,165022,C,5.876840696117805,967.2838136372726,False,584,73,True
ece7,165028,A,5.898123324396783,660.6339393684907,False,292,73,True
ece7,165028,B,5.898123324396783,630.5993240346448,False,438,72,True
ece7,165028,C,5.898123324396783,632.2348378066717,False,584,73,True
ece7,165042,A,5.8533333333333335,746.7258232937355,False,293,73,True
ece7,165042,B,5.8533333333333335,795.6706882004104,False,439,74,True
ece7,165042,C,5.8533333333333335,723.6648884791017,False,586,73,True
ece7,165861,A,5.890227576974565,690.1722551223938,False,292,73,True
ece7,165861,B,5.890227576974565,600.1049493891453,False,438,73,True
ece7,165861,C,5.890227576974565,589.5237644365611,False,584,73,True
ece7,170396,A,14.144144144144144,786.7580218872372,False,130,33,True
ece7,170396,B,14.144144144144144,896.7635219027043,False,195,33,True
ece7,170396,C,14.144144144144144,927.7809353907431,False,260,33,True
ece7,187017,A,8.328445747800586,219.67203812814648,False,240,60,True
ece7,187017,B,8.328445747800586,194.53070648405398,False,360,60,True
ece7,187017,C,8.328445747800586,481.8294826573601,False,480,60,True
ece7,187020,A,8.290598290598291,164.14617691744175,False,247,62,True
ece7,187020,B,8.290598290598291,162.3244424613781,False,371,62,True
ece7,187020,C,8.290598290598291,229.87378778589405,False,495,62,True
ece7,187024,A,7.96169630642955,82.26674944965022,False,258,64,True
ece7,187024,B,7.96169630642955,101.15725384246409,False,387,64,True
ece7,187024,C,7.96169630642955,135.68310801849537,False,516,64,True
ece7,189647,A,7.452991452991453,114.97550838824044,False,234,58,True
ece7,189647,B,7.452991452991453,101.21694485012586,False,351,58,True
ece7,189647,C,7.452991452991453,88.19246334136922,False,468,58,True
ece7,189651,A,7.194719471947194,155.85482365699352,False,242,61,True
ece7,189651,B,7.194719471947194,133.27346467373997,False,364,60,True
ece7,189651,C,7.194719471947194,120.60010156751582,False,485,61,True
ece7,195264,A,6.818181818181818,1058.842337520451,False,310,77,True
ece7,195264,B,6.818181818181818,1110.791729818871,False,465,77,True
ece7,195264,C,6.818181818181818,1037.5051773701102,False,620,77,True
ece7,195267,A,6.869047619047619,1223.15339946249,False,312,78,True
ece7,195267,B,6.869047619047619,1204.2499369530694,False,468,78,True
ece7,195267,C,6.869047619047619,1312.2266457573678,False,624,78,True
ece7,195273,A,6.856465005931198,1381.2108810145135,False,312,79,True
ece7,195273,B,6.856465005931198,1331.251100302257,False,469,78,True
ece7,195273,C,6.856465005931198,1466.356398133619,False,625,78,True
ece7,195638,A,6.768377253814147,449.9229680961039,False,281,71,True
ece7,195638,B,6.768377253814147,391.67771633065934,False,422,70,True
ece7,195638,C,6.768377253814147,354.4055194050238,False,563,70,True
ece7,195647,A,7.149253731343284,355.36714214637016,False,267,67,True
ece7,195647,B,7.149253731343284,308.29611863256355,False,401,67,True
ece7,195647,C,7.149253731343284,272.4827476183373,False,535,67,True
ece7,195650,A,6.648426812585499,249.33342509524542,False,286,72,True
ece7,195650,B,6.648426812585499,269.8783321843939,False,430,71,True
ece7,195650,C,6.648426812585499,260.0133770123566,False,573,72,True
ece7,195655,A,7.100591715976331,482.6529222269868,False,269,68,True
ece7,195655,B,7.100591715976331,455.6704929809815,False,404,67,True
ece7,195655,C,7.100591715976331,416.29534992657756,False,539,67,True
ece8,160715,A,5.884665792922673,835.7955622464784,False,291,73,True
ece8,160715,B,5.884665792922673,1044.2604122861412,False,437,73,True
ece8,160715,C,5.884665792922673,1016.1734580299532,False,583,73,True
ece8,160720,A,5.884665792922673,863.2722202427395,False,292,73,True
ece8,160720,B,5.884665792922673,1076.8799230660177,False,438,72,True
ece8,160720,C,5.884665792922673,1168.2263050995857,False,584,73,True
ece8,161138,A,9.973614775725594,747.3829413906584,False,152,38,True
ece8,161138,B,9.973614775725594,704.3835248512331,False,228,38,True
ece8,161138,C,9.973614775725594,666.9602425149426,False,304,38,True
ece8,165022,A,5.876840696117805,912.9484448917374,False,292,73,True
